PatientKontext;Patientidentifikator;Nachname;Vorname;Geburtsname;Geschlecht;Geburtsdatum;Wohnort;PLZ;PatientVerstorben;Todeszeitpunkt;Informationsquelle;LetzterLebendZeitpunkt;IKVersicherung;Versichertennummer
260123451_Airolo;P_0001907;Meyerson_25;Grete;Meyerson_25;w;1952-12-16;Ort_839;83969;nein;;P21;2020-12-22 17:00:00;BKK_800;8001001907
260123451_Airolo;P_0001908;Müllers_84;Grete;Müllers_84;w;1959-04-16;Ort_038;13861;nein;;P21;2020-10-24 17:00:00;TKK_900;9001001908
260123451_Airolo;P_0001909;Meyerson_13;Grete;Meyerson_13;w;2018-07-16;Ort_485;48559;nein;;P21;2020-05-13 17:00:00;BAR_400;4001001909
260123451_Airolo;P_0001910;Schulzen_14;Grete;Schulzen_14;w;1964-07-01;Ort_437;43767;nein;;P21;2020-06-10 17:00:00;BAR_400;4001001910
260123451_Airolo;P_0001911;Schulzen_78;Grete;Meyerson_78;w;1971-04-01;Ort_038;13868;nein;;P21;2020-07-24 17:00:00;TKK_900;9001001911
260123451_Airolo;P_0001912;Schulzen_24;Grete;Schulzen_24;w;2007-12-01;Ort_879;87956;nein;;P21;2020-06-27 17:00:00;BKK_800;8001001912
260123451_Airolo;P_0001913;Schmitts_14;Grete;Schmitts_14;w;1963-10-01;Ort_006;05664;nein;;P21;2020-11-14 17:00:00;TKK_900;9001001913
260123451_Airolo;P_0001914;Schulzen_94;Hans;Schulzen_94;m;1941-10-01;Ort_637;63766;nein;;P21;2020-06-17 17:00:00;AOK_600;6001001914
260123451_Airolo;P_0001915;Meyerson_12;Hans;Meyerson_12;m;2016-10-16;Ort_637;63769;nein;;P21;2020-08-11 17:00:00;AOK_600;6001001915
260123451_Airolo;P_0001916;Müllers_17;Hans;Müllers_17;m;1990-10-16;Ort_673;63050;nein;;P21;2020-02-23 17:00:00;AOK_600;6001001916
260123451_Airolo;P_0001917;Schulzen_15;Grete;Meyerson_15;w;1953-01-16;Ort_237;23768;nein;;P21;2020-11-26 17:00:00;AOK_100;1001001917
260123451_Airolo;P_0001918;Schmitts_41;Grete;Schmitts_41;w;1978-04-16;Ort_038;13864;nein;;P21;2020-09-10 17:00:00;TKK_900;9001001918
260123451_Airolo;P_0001919;Meyerson_24;Grete;Meyerson_24;w;1930-12-16;Ort_837;83769;nein;;P21;2020-11-14 17:00:00;BKK_800;8001001919
260123451_Airolo;P_0001920;Müllers_18;Grete;Müllers_18;w;1955-12-01;Ort_839;83960;nein;;P21;2020-10-13 17:00:00;BKK_800;8001001920
260123451_Airolo;P_0001921;Schmitts_12;Grete;Schmitts_12;w;1967-07-01;Ort_862;45953;nein;;P21;2020-11-08 17:00:00;BKK_800;8001001921
260123451_Airolo;P_0001922;Schmitts_20;Grete;Schmitts_20;w;1998-12-01;Ort_879;87953;nein;;P21;2020-05-16 17:00:00;BKK_800;8001001922
260123451_Airolo;P_0001923;Schmitts_21;Grete;Schulzen_21;w;1988-10-01;Ort_637;63765;nein;;P21;2020-07-17 17:00:00;AOK_600;6001001923
260123451_Airolo;P_0001924;Müllers_15;Hans;Müllers_15;m;1961-01-01;Ort_237;23761;nein;;P21;2020-02-23 17:00:00;AOK_100;1001001924
260123451_Airolo;P_0001925;Schulzen_19;Grete;Schulzen_19;w;1997-12-16;Ort_878;87856;nein;;P21;2020-05-23 17:00:00;BKK_800;8001001925
260123451_Airolo;P_0001926;Schulzen_12;Hans;Schulzen_12;m;1951-12-16;Ort_806;80667;nein;;P21;2020-07-05 17:00:00;BKK_800;8001001926
260123451_Airolo;P_0001927;Schmitts_68;Grete;Schmitts_68;w;1969-04-16;Ort_037;13764;nein;;P21;2020-06-10 17:00:00;TKK_900;9001001927
260123451_Airolo;P_0001928;Müllers_12;Grete;Schmitts_12;w;1987-01-16;Ort_237;23762;nein;;P21;2020-03-07 17:00:00;AOK_100;1001001928
260123451_Airolo;P_0001929;Schulzen_16;Hans;Schulzen_16;m;1961-10-16;Ort_646;64667;nein;;P21;2020-09-15 17:00:00;AOK_600;6001001929
260123451_Airolo;P_0001930;Schulzen_13;Grete;Schulzen_13;w;1951-10-01;Ort_637;63767;nein;;P21;2020-09-02 17:00:00;AOK_600;6001001930
260123451_Airolo;P_0001931;Schmitts_23;Hans;Schmitts_23;m;2005-12-01;Ort_878;87853;nein;;P21;2020-10-22 17:00:00;BKK_800;8001001931
260123451_Airolo;P_0001932;Meyerson_18;Grete;Meyerson_18;w;1983-07-01;Ort_437;43769;nein;;P21;2020-08-14 17:00:00;BAR_400;4001001932
260123451_Airolo;P_0001933;Schulzen_24;Hans;Schulzen_24;m;1932-07-01;Ort_446;44667;nein;;P21;2020-12-06 17:00:00;BAR_400;4001001933
260123451_Airolo;P_0001934;Schmitts_88;Grete;Schulzen_88;w;1930-07-01;Ort_437;43765;nein;;P21;2020-12-16 17:00:00;BAR_400;4001001934
260123451_Airolo;P_0001935;Schulzen_94;Hans;Schulzen_94;m;1981-10-16;Ort_637;63767;nein;;P21;2020-04-30 17:00:00;AOK_600;6001001935
260123451_Airolo;P_0001936;Meyerson_74;Hans;Meyerson_74;m;1949-04-16;Ort_037;13769;nein;;P21;2020-01-10 17:00:00;TKK_900;9001001936
260123451_Airolo;P_0001937;Müllers_21;Hans;Schmitts_21;m;1997-10-16;Ort_685;68552;nein;;P21;2020-07-03 17:00:00;AOK_600;6001001937
260123451_Airolo;P_0001938;Meyerson_19;Hans;Meyerson_19;m;1942-12-16;Ort_837;83769;nein;;P21;2020-12-29 17:00:00;BKK_800;8001001938
260123451_Airolo;P_0001939;Schmitts_18;Grete;Schulzen_18;w;1943-01-16;Ort_237;23765;nein;;P21;2020-03-14 17:00:00;AOK_100;1001001939
260123451_Airolo;P_0001940;Schmitts_61;Hans;Schmitts_61;m;1957-04-01;Ort_037;13763;nein;;P21;2020-04-22 17:00:00;TKK_900;9001001940
260123451_Airolo;P_0001941;Schmitts_44;Hans;Schmitts_44;m;1952-01-01;Ort_237;23763;nein;;P21;2020-05-31 17:00:00;AOK_100;1001001941
260123451_Airolo;P_0001942;Schulzen_22;Hans;Schulzen_22;m;2001-04-01;Ort_037;13767;nein;;P21;2020-09-02 17:00:00;TKK_900;9001001942
260123451_Airolo;P_0001943;Schulzen_58;Hans;Schulzen_58;m;1963-04-01;Ort_376;37657;nein;;P21;2020-09-05 17:00:00;AOK_300;3001001943
260123451_Airolo;P_0001944;Schmitts_11;Grete;Schulzen_11;w;1952-04-01;Ort_037;13765;nein;;P21;2020-12-01 17:00:00;TKK_900;9001001944
260123451_Airolo;P_0001945;Müllers_17;Grete;Müllers_17;w;1998-07-16;Ort_049;14961;nein;;P21;2020-02-12 17:00:00;TKK_900;9001001945
260123451_Airolo;P_0001946;Müllers_26;Hans;Schmitts_26;m;1983-10-16;Ort_637;63762;nein;;P21;2020-07-23 17:00:00;AOK_600;6001001946
260123451_Airolo;P_0001947;Meyerson_11;Grete;Meyerson_11;w;1993-01-16;Ort_237;23769;nein;;P21;2020-03-27 17:00:00;AOK_100;1001001947
260123451_Airolo;P_0001948;Müllers_25;Hans;Schmitts_25;m;1933-12-16;Ort_806;80662;nein;;P21;2020-12-05 17:00:00;BKK_800;8001001948
260123451_Airolo;P_0001949;Müllers_13;Grete;Schmitts_13;w;1950-04-16;Ort_037;13762;nein;;P21;2020-04-21 17:00:00;TKK_900;9001001949
260123451_Airolo;P_0001950;Meyerson_15;Hans;Meyerson_15;m;1975-10-01;Ort_637;63769;nein;;P21;2020-11-26 17:00:00;AOK_600;6001001950
260123451_Airolo;P_0001951;Meyerson_59;Grete;Meyerson_59;w;1963-10-01;Ort_637;63769;nein;;P21;2020-12-30 17:00:00;AOK_600;6001001951
260123451_Airolo;P_0001952;Schmitts_14;Grete;Schmitts_14;w;2002-10-01;Ort_637;63764;nein;;P21;2020-08-07 17:00:00;AOK_600;6001001952
260123451_Airolo;P_0001953;Schulzen_42;Grete;Schulzen_42;w;1936-12-01;Ort_837;83767;nein;;P21;2020-03-19 17:00:00;BKK_800;8001001953
260123451_Airolo;P_0001954;Schulzen_48;Grete;Schulzen_48;w;2006-07-01;Ort_437;43767;nein;;P21;2020-11-04 17:00:00;BAR_400;4001001954
260123451_Airolo;P_0001955;Schulzen_21;Grete;Schulzen_21;w;1945-04-16;Ort_037;13767;nein;;P21;2020-08-15 17:00:00;TKK_900;9001001955
260123451_Airolo;P_0001956;Schulzen_20;Hans;Schulzen_20;m;1997-10-16;Ort_637;63766;nein;;P21;2020-05-31 17:00:00;AOK_600;6001001956
260123451_Airolo;P_0001957;Schulzen_75;Hans;Schulzen_75;m;1964-07-16;Ort_437;43766;nein;;P21;2020-10-09 17:00:00;BAR_400;4001001957
260123451_Airolo;P_0001958;Müllers_25;Grete;Müllers_25;w;1972-12-16;Ort_851;85160;nein;;P21;2020-12-14 17:00:00;BKK_800;8001001958
260123451_Airolo;P_0001959;Müllers_11;Hans;Müllers_11;m;1944-10-16;Ort_637;63760;nein;;P21;2020-12-31 17:00:00;AOK_600;6001001959
260123451_Airolo;P_0001960;Schmitts_17;Grete;Schmitts_17;w;1991-07-01;Ort_437;43764;nein;;P21;2020-09-01 17:00:00;BAR_400;4001001960
260123451_Airolo;P_0001961;Schmitts_15;Grete;Meyerson_15;w;1997-12-01;Ort_839;83963;nein;;P21;2020-01-24 17:00:00;BKK_800;8001001961
260123451_Airolo;P_0001962;Meyerson_24;Grete;Meyerson_24;w;1978-01-01;Ort_237;23769;nein;;P21;2020-10-13 17:00:00;AOK_100;1001001962
260123451_Airolo;P_0001963;Müllers_21;Grete;Müllers_21;w;1989-01-01;Ort_272;27251;nein;;P21;2020-08-20 17:00:00;AOK_100;1001001963
260123451_Airolo;P_0001964;Schmitts_25;Grete;Schmitts_25;w;1987-12-01;Ort_839;83963;nein;;P21;2020-12-24 17:00:00;BKK_800;8001001964
260123451_Airolo;P_0001965;Schulzen_25;Hans;Schulzen_25;m;1969-07-16;Ort_451;45166;nein;;P21;2020-12-08 17:00:00;BAR_400;4001001965
260123451_Airolo;P_0002395;Schulzen_11;Grete;Schulzen_11;w;1993-10-16;Ort_646;64666;nein;;P21;2020-11-07 17:00:00;AOK_600;6001002395
260123451_Airolo;P_0002396;Schmitts_31;Grete;Schmitts_31;w;1944-10-16;Ort_637;63764;nein;;P21;2020-09-09 17:00:00;AOK_600;6001002396
260123451_Airolo;P_0002397;Schulzen_13;Grete;Schulzen_13;w;1993-12-16;Ort_839;83966;nein;;P21;2020-06-20 17:00:00;BKK_800;8001002397
260123451_Airolo;P_0002398;Schulzen_24;Hans;Schulzen_24;m;1951-12-16;Ort_837;83766;nein;;P21;2020-11-15 17:00:00;BKK_800;8001002398
260123451_Airolo;P_0002399;Meyerson_66;Grete;Meyerson_66;w;1943-01-16;Ort_237;23769;nein;;P21;2020-03-09 17:00:00;AOK_100;1001002399
260123451_Airolo;P_0002400;Müllers_15;Grete;Müllers_15;w;2018-07-01;Ort_446;44660;nein;;P21;2020-02-19 17:00:00;BAR_400;4001002400
260123451_Airolo;P_0002401;Schulzen_99;Grete;Schulzen_99;w;1947-10-01;Ort_646;64666;nein;;P21;2020-03-21 17:00:00;AOK_600;6001002401
260123451_Airolo;P_0002402;Schulzen_57;Grete;Meyerson_57;w;1949-04-01;Ort_037;13768;nein;;P21;2020-12-12 17:00:00;TKK_900;9001002402
260123451_Airolo;P_0002403;Müllers_21;Grete;Müllers_21;w;1942-04-01;Ort_037;13760;nein;;P21;2020-11-05 17:00:00;TKK_900;9001002403
260123451_Airolo;P_0002404;Müllers_10;Grete;Müllers_10;w;1979-01-01;Ort_237;23760;nein;;P21;2020-12-27 17:00:00;AOK_100;1001002404
260123451_Airolo;P_0002405;Müllers_14;Grete;Müllers_14;w;1936-04-16;Ort_037;13761;nein;;P21;2020-03-03 17:00:00;TKK_900;9001002405
260123451_Airolo;P_0002406;Müllers_13;Grete;Müllers_13;w;1964-04-16;Ort_038;13861;nein;;P21;2020-03-14 17:00:00;TKK_900;9001002406
260123451_Airolo;P_0002407;Schmitts_78;Hans;Schmitts_78;m;1952-07-16;Ort_437;43764;nein;;P21;2020-06-09 17:00:00;BAR_400;4001002407
260123451_Airolo;P_0002408;Müllers_12;Hans;Schmitts_12;m;1990-04-16;Ort_037;13762;nein;;P21;2020-11-04 17:00:00;TKK_900;9001002408
260123451_Airolo;P_0002409;Schulzen_16;Hans;Schulzen_16;m;1946-12-16;Ort_892;89256;nein;;P21;2020-08-07 17:00:00;BKK_800;8001002409
260123451_Airolo;P_0002410;Müllers_17;Grete;Müllers_17;w;1965-01-01;Ort_237;23761;nein;;P21;2020-10-20 17:00:00;AOK_100;1001002410
260123451_Airolo;P_0002411;Schmitts_14;Hans;Schmitts_14;m;1947-01-01;Ort_237;23763;nein;;P21;2020-06-23 17:00:00;AOK_100;1001002411
260123451_Airolo;P_0002412;Schmitts_21;Grete;Schmitts_21;w;1938-04-01;Ort_038;13864;nein;;P21;2020-08-15 17:00:00;TKK_900;9001002412
260123451_Airolo;P_0002413;Schmitts_95;Grete;Schmitts_95;w;1943-12-01;Ort_837;83763;nein;;P21;2020-12-07 17:00:00;BKK_800;8001002413
260123451_Airolo;P_0002414;Schulzen_38;Grete;Schulzen_38;w;1935-04-01;Ort_038;13867;nein;;P21;2020-04-09 17:00:00;TKK_900;9001002414
260123451_Airolo;P_0002415;Schmitts_25;Grete;Schmitts_25;w;1992-01-16;Ort_047;12453;nein;;P21;2020-12-22 17:00:00;TKK_900;9001002415
260123451_Airolo;P_0002416;Meyerson_24;Grete;Meyerson_24;w;1985-10-16;Ort_637;63769;nein;;P21;2020-12-09 17:00:00;AOK_600;6001002416
260123451_Airolo;P_0002417;Müllers_21;Hans;Schmitts_21;m;1969-12-16;Ort_806;80662;nein;;P21;2020-10-05 17:00:00;BKK_800;8001002417
260123451_Airolo;P_0002418;Schmitts_74;Grete;Schulzen_74;w;2010-04-16;Ort_037;13765;nein;;P21;2020-03-01 17:00:00;TKK_900;9001002418
260123451_Airolo;P_0002419;Schulzen_60;Hans;Schulzen_60;m;1944-10-16;Ort_637;63767;nein;;P21;2020-10-20 17:00:00;AOK_600;6001002419
260123451_Airolo;P_0002420;Müllers_16;Grete;Schmitts_16;w;1977-10-01;Ort_665;66552;nein;;P21;2020-01-14 17:00:00;AOK_600;6001002420
260123451_Airolo;P_0002421;Schmitts_76;Hans;Schmitts_76;m;1991-01-01;Ort_237;23764;nein;;P21;2020-03-25 17:00:00;AOK_100;1001002421
260123451_Airolo;P_0002422;Meyerson_23;Grete;Meyerson_23;w;1980-04-01;Ort_038;13869;nein;;P21;2020-11-21 17:00:00;TKK_900;9001002422
260123451_Airolo;P_0002423;Meyerson_18;Hans;Meyerson_18;m;2017-10-01;Ort_637;63769;nein;;P21;2020-03-08 17:00:00;AOK_600;6001002423
260123451_Airolo;P_0002424;Schulzen_23;Hans;Schulzen_23;m;1946-04-01;Ort_037;13767;nein;;P21;2020-09-22 17:00:00;TKK_900;9001002424
260123451_Airolo;P_0002425;Schmitts_18;Grete;Schmitts_18;w;1989-12-16;Ort_846;84663;nein;;P21;2020-02-14 17:00:00;BKK_800;8001002425
260123451_Airolo;P_0002426;Müllers_24;Grete;Schmitts_24;w;2019-10-16;Ort_637;63762;nein;;P21;2020-10-18 17:00:00;AOK_600;6001002426
260123451_Airolo;P_0002427;Schulzen_14;Hans;Schulzen_14;m;1961-10-16;Ort_646;64667;nein;;P21;2020-05-26 17:00:00;AOK_600;6001002427
260123451_Airolo;P_0002428;Meyerson_15;Hans;Meyerson_15;m;1967-12-16;Ort_837;83769;nein;;P21;2020-09-12 17:00:00;BKK_800;8001002428
260123451_Airolo;P_0002429;Müllers_21;Hans;Schmitts_21;m;2019-12-16;Ort_851;85162;nein;;P21;2020-07-15 17:00:00;BKK_800;8001002429
260123451_Airolo;P_0002430;Schmitts_18;Hans;Schmitts_18;m;1984-07-01;Ort_437;43763;nein;;P21;2020-03-06 17:00:00;BAR_400;4001002430
260123451_Airolo;P_0002431;Schmitts_25;Grete;Schmitts_25;w;1956-04-01;Ort_038;13864;nein;;P21;2020-12-26 17:00:00;TKK_900;9001002431
260123451_Airolo;P_0002432;Müllers_15;Grete;Müllers_15;w;2016-12-01;Ort_878;87850;nein;;P21;2020-10-10 17:00:00;BKK_800;8001002432
260123451_Airolo;P_0002433;Schmitts_23;Grete;Schmitts_23;w;1960-12-01;Ort_837;83764;nein;;P21;2020-10-02 17:00:00;BKK_800;8001002433
260123451_Airolo;P_0002434;Schmitts_23;Grete;Schmitts_23;w;1988-04-01;Ort_376;37653;nein;;P21;2020-09-08 17:00:00;AOK_300;3001002434
260123451_Airolo;P_0002435;Müllers_40;Grete;Schmitts_40;w;1995-01-16;Ort_237;23762;nein;;P21;2020-02-18 17:00:00;AOK_100;1001002435
260123451_Airolo;P_0002436;Schulzen_25;Hans;Schulzen_25;m;1968-04-16;Ort_038;13866;nein;;P21;2020-12-20 17:00:00;TKK_900;9001002436
260123451_Airolo;P_0002437;Meyerson_37;Grete;Meyerson_37;w;1948-07-16;Ort_437;43769;nein;;P21;2020-02-27 17:00:00;BAR_400;4001002437
260123451_Airolo;P_0002438;Schulzen_10;Hans;Schulzen_10;m;1953-10-16;Ort_637;63766;nein;;P21;2020-12-11 17:00:00;AOK_600;6001002438
260123451_Airolo;P_0002439;Schulzen_94;Grete;Schulzen_94;w;1986-12-16;Ort_837;83766;nein;;P21;2020-10-23 17:00:00;BKK_800;8001002439
260123451_Airolo;P_0002440;Meyerson_18;Grete;Meyerson_18;w;1936-12-01;Ort_851;85169;nein;;P21;2020-03-17 17:00:00;BKK_800;8001002440
260123451_Airolo;P_0002441;Schulzen_21;Hans;Schulzen_21;m;1955-01-01;Ort_237;23767;nein;;P21;2020-01-30 17:00:00;AOK_100;1001002441
260123451_Airolo;P_0002442;Schmitts_59;Grete;Schmitts_59;w;1997-10-01;Ort_637;63763;nein;;P21;2020-12-08 17:00:00;AOK_600;6001002442
260123451_Airolo;P_0002443;Müllers_32;Hans;Schmitts_32;m;1940-10-01;Ort_637;63762;nein;;P21;2020-08-01 17:00:00;AOK_600;6001002443
260123451_Airolo;P_0002444;Müllers_12;Hans;Müllers_12;m;1950-04-01;Ort_038;13861;nein;;P21;2020-03-26 17:00:00;TKK_900;9001002444
260123451_Airolo;P_0002445;Schulzen_19;Grete;Schulzen_19;w;1998-07-16;Ort_682;46777;nein;;P21;2020-05-19 17:00:00;AOK_600;6001002445
260123451_Airolo;P_0002446;Schulzen_11;Hans;Meyerson_11;m;1972-07-16;Ort_437;43768;nein;;P21;2020-02-10 17:00:00;BAR_400;4001002446
260123451_Airolo;P_0002447;Müllers_79;Grete;Müllers_79;w;1962-04-16;Ort_038;13860;nein;;P21;2020-04-15 17:00:00;TKK_900;9001002447
260123451_Airolo;P_0002448;Müllers_48;Hans;Müllers_48;m;1949-04-16;Ort_037;13761;nein;;P21;2020-06-05 17:00:00;TKK_900;9001002448
260123451_Airolo;P_0002449;Müllers_11;Grete;Müllers_11;w;1950-04-16;Ort_038;13861;nein;;P21;2020-04-14 17:00:00;TKK_900;9001002449
260123451_Airolo;P_0002450;Schulzen_74;Hans;Schulzen_74;m;1961-01-01;Ort_237;23767;nein;;P21;2020-12-23 17:00:00;AOK_100;1001002450
260123451_Airolo;P_0002451;Schmitts_10;Hans;Schmitts_10;m;2013-04-01;Ort_038;13864;nein;;P21;2020-07-14 17:00:00;TKK_900;9001002451
260123451_Airolo;P_0002452;Schulzen_28;Grete;Meyerson_28;w;1945-12-01;Ort_878;87858;nein;;P21;2020-08-28 17:00:00;BKK_800;8001002452
260123451_Airolo;P_0002453;Schulzen_23;Hans;Meyerson_23;m;1964-01-01;Ort_237;23768;nein;;P21;2020-10-15 17:00:00;AOK_100;1001002453
260123451_Airolo;P_0002454;Schmitts_20;Hans;Schmitts_20;m;1959-04-01;Ort_037;13764;nein;;P21;2020-06-28 17:00:00;TKK_900;9001002454
260123451_Airolo;P_0002455;Schulzen_39;Hans;Meyerson_39;m;1974-07-16;Ort_437;43768;nein;;P21;2020-07-30 17:00:00;BAR_400;4001002455
260123451_Airolo;P_0002456;Schmitts_13;Hans;Schmitts_13;m;2014-04-16;Ort_037;13763;nein;;P21;2020-10-23 17:00:00;TKK_900;9001002456
260123451_Airolo;P_0002457;Schulzen_10;Hans;Meyerson_10;m;2012-12-16;Ort_839;83968;nein;;P21;2020-09-25 17:00:00;BKK_800;8001002457
260123451_Airolo;P_0002458;Schmitts_82;Hans;Müllers_82;m;1937-07-16;Ort_437;43765;nein;;P21;2020-12-02 17:00:00;BAR_400;4001002458
260123451_Airolo;P_0002459;Schulzen_14;Grete;Meyerson_14;w;1994-04-16;Ort_376;37658;nein;;P21;2020-03-20 17:00:00;AOK_300;3001002459
260123451_Airolo;P_0002460;Müllers_15;Hans;Schmitts_15;m;1944-04-01;Ort_038;13862;nein;;P21;2020-04-17 17:00:00;TKK_900;9001002460
260123451_Airolo;P_0002461;Schulzen_93;Hans;Schulzen_93;m;1926-04-01;Ort_038;13867;nein;;P21;2020-06-12 17:00:00;TKK_900;9001002461
260123451_Airolo;P_0002462;Schmitts_10;Grete;Schulzen_10;w;1966-12-01;Ort_837;83765;nein;;P21;2020-01-26 17:00:00;BKK_800;8001002462
260123451_Airolo;P_0002463;Müllers_41;Hans;Müllers_41;m;2009-10-01;Ort_637;63761;nein;;P21;2020-01-07 17:00:00;AOK_600;6001002463
260123451_Airolo;P_0002464;Müllers_42;Grete;Müllers_42;w;1955-12-01;Ort_879;87951;nein;;P21;2020-09-10 17:00:00;BKK_800;8001002464
260123451_Airolo;P_0002465;Schmitts_11;Grete;Schulzen_11;w;1950-12-16;Ort_892;89255;nein;;P21;2020-02-01 17:00:00;BKK_800;8001002465
260123451_Airolo;P_0002466;Schulzen_41;Grete;Schulzen_41;w;1944-10-16;Ort_637;63767;nein;;P21;2020-04-10 17:00:00;AOK_600;6001002466
260123451_Airolo;P_0002467;Müllers_14;Hans;Müllers_14;m;1948-04-16;Ort_038;13861;nein;;P21;2020-07-23 17:00:00;TKK_900;9001002467
260123451_Airolo;P_0002468;Schmitts_29;Hans;Schulzen_29;m;1938-04-16;Ort_037;13765;nein;;P21;2020-09-24 17:00:00;TKK_900;9001002468
260123451_Airolo;P_0002469;Müllers_48;Grete;Müllers_48;w;1945-07-16;Ort_437;43761;nein;;P21;2020-01-30 17:00:00;BAR_400;4001002469
260123451_Airolo;P_0002470;Schmitts_22;Hans;Schmitts_22;m;1958-04-01;Ort_038;13864;nein;;P21;2020-08-15 17:00:00;TKK_900;9001002470
260123451_Airolo;P_0002471;Meyerson_53;Grete;Meyerson_53;w;1958-10-01;Ort_006;05669;nein;;P21;2020-08-07 17:00:00;TKK_900;9001002471
260123451_Airolo;P_0002472;Schmitts_68;Hans;Schmitts_68;m;1945-12-01;Ort_879;87953;nein;;P21;2020-12-23 17:00:00;BKK_800;8001002472
260123451_Airolo;P_0002473;Meyerson_17;Hans;Meyerson_17;m;2019-10-01;Ort_006;05669;nein;;P21;2020-02-18 17:00:00;TKK_900;9001002473
260123451_Airolo;P_0002474;Schulzen_18;Grete;Meyerson_18;w;1951-07-01;Ort_414;41468;nein;;P21;2020-03-04 17:00:00;BAR_400;4001002474
260123451_Airolo;P_0002475;Schulzen_14;Hans;Schulzen_14;m;1976-10-16;Ort_768;76866;nein;;P21;2020-04-12 17:00:00;IKK_700;7001002475
260123451_Airolo;P_0002476;Meyerson_38;Grete;Meyerson_38;w;1964-07-16;Ort_437;43769;nein;;P21;2020-06-28 17:00:00;BAR_400;4001002476
260123451_Airolo;P_0002477;Müllers_23;Grete;Müllers_23;w;2018-04-16;Ort_376;37650;nein;;P21;2020-09-13 17:00:00;AOK_300;3001002477
260123451_Airolo;P_0002478;Schulzen_25;Grete;Schulzen_25;w;1986-12-16;Ort_839;83966;nein;;P21;2020-12-24 17:00:00;BKK_800;8001002478
260123451_Airolo;P_0002479;Müllers_24;Grete;Müllers_24;w;1995-07-16;Ort_406;40660;nein;;P21;2020-11-21 17:00:00;BAR_400;4001002479
260123451_Airolo;P_0002480;Schulzen_24;Grete;Schulzen_24;w;2019-12-01;Ort_337;84956;nein;;P21;2020-12-06 17:00:00;AOK_300;3001002480
260123451_Airolo;P_0002481;Meyerson_90;Grete;Meyerson_90;w;1955-01-01;Ort_237;23769;nein;;P21;2020-12-06 17:00:00;AOK_100;1001002481
260123451_Airolo;P_0002482;Müllers_11;Grete;Schmitts_11;w;1978-04-01;Ort_038;13862;nein;;P21;2020-07-24 17:00:00;TKK_900;9001002482
260123451_Airolo;P_0002483;Schmitts_14;Hans;Schmitts_14;m;1989-12-01;Ort_879;87953;nein;;P21;2020-05-26 17:00:00;BKK_800;8001002483
260123451_Airolo;P_0002484;Müllers_20;Grete;Müllers_20;w;1944-12-01;Ort_837;83760;nein;;P21;2020-06-26 17:00:00;BKK_800;8001002484
260123451_Airolo;P_0002485;Schulzen_58;Hans;Schulzen_58;m;1968-04-16;Ort_037;13767;nein;;P21;2020-06-07 17:00:00;TKK_900;9001002485
260123451_Airolo;P_0002486;Schmitts_27;Hans;Schulzen_27;m;1945-01-16;Ort_237;23765;nein;;P21;2020-08-06 17:00:00;AOK_100;1001002486
260123451_Airolo;P_0001966;Müllers_77;Grete;Müllers_77;w;1936-07-16;Ort_437;43761;nein;;P21;2020-09-23 17:00:00;BAR_400;4001001966
260123451_Airolo;P_0001967;Schulzen_10;Grete;Schulzen_10;w;1960-04-16;Ort_038;13866;nein;;P21;2020-10-04 17:00:00;TKK_900;9001001967
260123451_Airolo;P_0001968;Schulzen_13;Grete;Schulzen_13;w;1956-04-16;Ort_038;13866;nein;;P21;2020-01-16 17:00:00;TKK_900;9001001968
260123451_Airolo;P_0001969;Schulzen_39;Grete;Schmitts_39;w;1983-12-16;Ort_837;83768;nein;;P21;2020-07-21 17:00:00;BKK_800;8001001969
260123451_Airolo;P_0001970;Schulzen_13;Grete;Schulzen_13;w;1991-07-01;Ort_437;43767;nein;;P21;2020-04-13 17:00:00;BAR_400;4001001970
260123451_Airolo;P_0001971;Meyerson_18;Hans;Meyerson_18;m;2019-01-01;Ort_237;23769;nein;;P21;2020-02-21 17:00:00;AOK_100;1001001971
260123451_Airolo;P_0001972;Schulzen_10;Hans;Meyerson_10;m;1937-01-01;Ort_237;23768;nein;;P21;2020-12-12 17:00:00;AOK_100;1001001972
260123451_Airolo;P_0001973;Schmitts_28;Grete;Schulzen_28;w;1944-04-01;Ort_037;13765;nein;;P21;2020-06-20 17:00:00;TKK_900;9001001973
260123451_Airolo;P_0001974;Müllers_89;Grete;Schmitts_89;w;1961-01-01;Ort_237;23762;nein;;P21;2020-04-01 17:00:00;AOK_100;1001001974
260123451_Airolo;P_0001975;Meyerson_12;Grete;Meyerson_12;w;1945-01-16;Ort_237;23769;nein;;P21;2020-01-11 17:00:00;AOK_100;1001001975
260123451_Airolo;P_0001976;Schulzen_18;Grete;Schulzen_18;w;1994-04-16;Ort_037;13766;nein;;P21;2020-03-20 17:00:00;TKK_900;9001001976
260123451_Airolo;P_0001977;Schmitts_36;Grete;Schulzen_36;w;2011-04-16;Ort_037;13765;nein;;P21;2020-05-26 17:00:00;TKK_900;9001001977
260123451_Airolo;P_0001978;Schulzen_53;Hans;Schulzen_53;m;2005-01-16;Ort_237;23766;nein;;P21;2020-09-12 17:00:00;AOK_100;1001001978
260123451_Airolo;P_0001979;Schmitts_18;Grete;Schmitts_18;w;1982-10-16;Ort_124;65964;nein;;P21;2020-03-17 17:00:00;AOK_110;1101001979
260123451_Airolo;P_0001980;Müllers_21;Grete;Schmitts_21;w;1937-07-01;Ort_437;43762;nein;;P21;2020-07-13 17:00:00;BAR_400;4001001980
